id,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VALUE_sum,Longitude,Latitude
hex_alex_centroids.669,,,,,,,-1,0,-1,,,13.121398,29.721,30.94
hex_alex_centroids.670,,,,,,,-1,0,-1,,,2.717611,29.722,30.927
hex_alex_centroids.671,,,,,,,-1,0,-1,,,2e-06,29.722,30.913
hex_alex_centroids.672,,,,,,,-1,0,-1,,,2e-06,29.722,30.906
hex_alex_centroids.673,,,,,,,-1,0,-1,,,212.792755,29.723,30.893
hex_alex_centroids.674,,,,,,,-1,0,-1,,,62.567471,29.723,30.886
hex_alex_centroids.675,,,,,,,-1,0,-1,,,107.946114,29.723,30.879
hex_alex_centroids.676,,,,,,,-1,0,-1,,,15.67037,29.723,30.873
hex_alex_centroids.677,,,,,,,-1,0,-1,,,12.624107,29.724,30.852
hex_alex_centroids.678,,,,,,,-1,0,-1,,,50.365929,29.724,30.846
hex_alex_centroids.679,,,,,,,-1,0,-1,,,33.079994,29.725,30.812
hex_alex_centroids.680,,,,,,,-1,0,-1,,,1946.27832,29.726,30.805
hex_alex_centroids.681,,,,,,,-1,0,-1,,,41.31348,29.727,30.778
hex_alex_centroids.682,,,,,,,-1,0,-1,,,249.66423,29.727,30.771
hex_alex_centroids.683,,,,,,,-1,0,-1,,,22.487272,29.727,30.765
hex_alex_centroids.684,,,,,,,-1,0,-1,,,16.360182,29.727,30.751
hex_alex_centroids.685,,,,,,,-1,0,-1,,,58.926964,29.728,30.744
hex_alex_centroids.686,,,,,,,-1,0,-1,,,0.867187,29.728,30.738
hex_alex_centroids.687,,,,,,,-1,0,-1,,,2.6e-05,29.728,30.731
hex_alex_centroids.688,,,,,,,-1,0,-1,,,0.001195,29.728,30.724
hex_alex_centroids.689,,,,,,,-1,0,-1,,,0.001401,29.729,30.71
hex_alex_centroids.690,,,,,,,-1,0,-1,,,0.000231,29.729,30.704
hex_alex_centroids.691,,,,,,,-1,0,-1,,,4.053252,29.729,30.697
hex_alex_centroids.692,,,,,,,-1,0,-1,,,1.9e-05,29.73,30.69
hex_alex_centroids.693,,,,,,,-1,0,-1,,,7.469854,29.73,30.677
hex_alex_centroids.694,,,,,,,-1,0,-1,,,9.170833,29.73,30.67
hex_alex_centroids.695,,,,,,,-1,0,-1,,,3.606396,29.73,30.663
hex_alex_centroids.696,,,,,,,-1,0,-1,,,4.754786,29.731,30.656
hex_alex_centroids.697,,,,,,,-1,0,-1,,,4e-05,29.734,30.555
hex_alex_centroids.698,,,,,,,-1,0,-1,,,7675.131836,29.723,31.086
hex_alex_centroids.699,,,,,,,-1,0,-1,,,6114.51123,29.723,31.079
hex_alex_centroids.700,,,,,,,-1,0,-1,,,6610.685547,29.723,31.072
hex_alex_centroids.701,,,,,,,-1,0,-1,,,0.553368,29.724,31.038
hex_alex_centroids.702,,,,,,,-1,0,-1,,,336.548157,29.725,31.011
hex_alex_centroids.703,,,,,,,-1,0,-1,,,999.744385,29.726,31.005
hex_alex_centroids.704,,,,,,,-1,0,-1,,,802.205139,29.727,30.978
hex_alex_centroids.705,,,,,,,-1,0,-1,,,450.182953,29.727,30.971
hex_alex_centroids.706,,,,,,,-1,0,-1,,,16.831146,29.727,30.964
hex_alex_centroids.707,,,,,,,-1,0,-1,,,23.862312,29.727,30.957
hex_alex_centroids.708,,,,,,,-1,0,-1,,,56.064484,29.728,30.944
hex_alex_centroids.709,,,,,,,-1,0,-1,,,53.518784,29.728,30.937
hex_alex_centroids.710,,,,,,,-1,0,-1,,,4e-06,29.728,30.93
hex_alex_centroids.711,,,,,,,-1,0,-1,,,6.105268,29.728,30.923
hex_alex_centroids.712,,,,,,,-1,0,-1,,,0.158456,29.729,30.91
hex_alex_centroids.713,,,,,,,-1,0,-1,,,108.099091,29.729,30.896
hex_alex_centroids.714,,,,,,,-1,0,-1,,,61.527718,29.73,30.89
hex_alex_centroids.715,,,,,,,-1,0,-1,,,9.341476,29.73,30.876
hex_alex_centroids.716,,,,,,,-1,0,-1,,,2.210003,29.73,30.869
hex_alex_centroids.717,,,,,,,-1,0,-1,,,51.32642,29.73,30.863
hex_alex_centroids.718,,,,,,,-1,0,-1,,,59.902325,29.731,30.856
hex_alex_centroids.719,,,,,,,-1,0,-1,,,67.713432,29.731,30.849
hex_alex_centroids.720,,,,,,,-1,0,-1,,,101.093292,29.731,30.836
hex_alex_centroids.721,,,,,,,-1,0,-1,,,21.009163,29.732,30.829
hex_alex_centroids.722,,,,,,,-1,0,-1,,,1.214657,29.732,30.822
hex_alex_centroids.723,,,,,,,-1,0,-1,,,47.88419,29.733,30.795
hex_alex_centroids.724,,,,,,,-1,0,-1,,,152.204407,29.733,30.788
hex_alex_centroids.725,,,,,,,-1,0,-1,,,171.302826,29.734,30.761
hex_alex_centroids.726,,,,,,,-1,0,-1,,,17.820618,29.734,30.755
hex_alex_centroids.727,,,,,,,-1,0,-1,,,18.055614,29.734,30.748
hex_alex_centroids.728,,,,,,,-1,0,-1,,,0.300187,29.735,30.728
hex_alex_centroids.729,,,,,,,-1,0,-1,,,0.002406,29.735,30.721
hex_alex_centroids.730,,,,,,,-1,0,-1,,,0.000341,29.736,30.714
hex_alex_centroids.731,,,,,,,-1,0,-1,,,0.707814,29.736,30.707
hex_alex_centroids.732,,,,,,,-1,0,-1,,,1.42556,29.736,30.694
hex_alex_centroids.733,,,,,,,-1,0,-1,,,3e-06,29.736,30.687
hex_alex_centroids.734,,,,,,,-1,0,-1,,,1.3e-05,29.737,30.68
hex_alex_centroids.735,,,,,,,-1,0,-1,,,0.00933,29.737,30.673
hex_alex_centroids.736,,,,,,,-1,0,-1,,,3e-06,29.737,30.66
hex_alex_centroids.737,,,,,,,-1,0,-1,,,2.294561,29.738,30.653
hex_alex_centroids.738,,,,,,,-1,0,-1,,,3.537707,29.738,30.646
hex_alex_centroids.739,,,,,,,-1,0,-1,,,0.00028,29.738,30.64
hex_alex_centroids.740,,,,,,,-1,0,-1,,,1e-06,29.738,30.626
hex_alex_centroids.741,,,,,,,-1,0,-1,,,1.803517,29.739,30.619
hex_alex_centroids.742,,,,,,,-1,0,-1,,,7e-06,29.74,30.586
hex_alex_centroids.743,,,,,,,-1,0,-1,,,0.00012,29.74,30.579
hex_alex_centroids.744,,,,,,,-1,0,-1,,,3e-06,29.74,30.572
hex_alex_centroids.745,,,,,,,-1,0,-1,,,13617.206055,29.73,31.089
hex_alex_centroids.746,,,,,,,-1,0,-1,,,11396.521484,29.73,31.082
hex_alex_centroids.747,,,,,,,-1,0,-1,,,11410.09375,29.73,31.069
hex_alex_centroids.748,,,,,,,-1,0,-1,,,847.072571,29.73,31.062
hex_alex_centroids.749,,,,,,,-1,0,-1,,,3.733848,29.731,31.055
hex_alex_centroids.750,,,,,,,-1,0,-1,,,1e-06,29.731,31.035
hex_alex_centroids.751,,,,,,,-1,0,-1,,,0.042273,29.732,31.022
hex_alex_centroids.752,,,,,,,-1,0,-1,,,370.075226,29.733,30.995
hex_alex_centroids.753,,,,,,,-1,0,-1,,,102.29258,29.733,30.988
hex_alex_centroids.754,,,,,,,-1,0,-1,,,57.563644,29.734,30.954
hex_alex_centroids.755,,,,,,,-1,0,-1,,,39.195995,29.734,30.947
hex_alex_centroids.756,,,,,,,-1,0,-1,,,8.502919,29.735,30.927
hex_alex_centroids.757,,,,,,,-1,0,-1,,,68.292961,29.735,30.92
hex_alex_centroids.758,,,,,,,-1,0,-1,,,50.273663,29.736,30.914
hex_alex_centroids.759,,,,,,,-1,0,-1,,,82.650604,29.736,30.907
hex_alex_centroids.760,,,,,,,-1,0,-1,,,105.341087,29.736,30.893
hex_alex_centroids.761,,,,,,,-1,0,-1,,,39.648369,29.736,30.887
hex_alex_centroids.762,,,,,,,-1,0,-1,,,30.871216,29.737,30.88
hex_alex_centroids.763,,,,,,,-1,0,-1,,,18.714069,29.737,30.873
hex_alex_centroids.764,,,,,,,-1,0,-1,,,30.366423,29.737,30.859
hex_alex_centroids.765,,,,,,,-1,0,-1,,,23.707272,29.738,30.853
hex_alex_centroids.766,,,,,,,-1,0,-1,,,147.160645,29.738,30.846
hex_alex_centroids.767,,,,,,,-1,0,-1,,,58.583969,29.738,30.839
hex_alex_centroids.768,,,,,,,-1,0,-1,,,328.553864,29.738,30.832
hex_alex_centroids.769,,,,,,,-1,0,-1,,,5.227383,29.739,30.819
hex_alex_centroids.770,,,,,,,-1,0,-1,,,1.998799,29.739,30.812
hex_alex_centroids.771,,,,,,,-1,0,-1,,,189.921707,29.739,30.805
hex_alex_centroids.772,,,,,,,-1,0,-1,,,433.940674,29.739,30.799
hex_alex_centroids.773,,,,,,,-1,0,-1,,,798.565857,29.74,30.785
hex_alex_centroids.774,,,,,,,-1,0,-1,,,51.404884,29.74,30.778
hex_alex_centroids.775,,,,,,,-1,0,-1,,,103.182388,29.74,30.772
hex_alex_centroids.776,,,,,,,-1,0,-1,,,4.179266,29.741,30.738
hex_alex_centroids.777,,,,,,,-1,0,-1,,,3.274985,29.743,30.704
hex_alex_centroids.778,,,,,,,-1,0,-1,,,2.9e-05,29.743,30.697
hex_alex_centroids.779,,,,,,,-1,0,-1,,,0.000486,29.744,30.677
hex_alex_centroids.780,,,,,,,-1,0,-1,,,0.52775,29.745,30.643
hex_alex_centroids.781,,,,,,,-1,0,-1,,,3.5e-05,29.745,30.637
hex_alex_centroids.782,,,,,,,-1,0,-1,,,4.969934,29.746,30.609
hex_alex_centroids.783,,,,,,,-1,0,-1,,,1e-05,29.746,30.603
hex_alex_centroids.784,,,,,,,-1,0,-1,,,9e-06,29.746,30.589
hex_alex_centroids.785,,,,,,,-1,0,-1,,,0.414756,29.747,30.582
hex_alex_centroids.786,,,,,,,-1,0,-1,,,2e-06,29.749,30.522
hex_alex_centroids.787,,,,,,,-1,0,-1,,,3779.794678,29.736,31.093
hex_alex_centroids.788,,,,,,,-1,0,-1,,,12441.657227,29.736,31.086
hex_alex_centroids.789,,,,,,,-1,0,-1,,,14640.439453,29.737,31.079
hex_alex_centroids.790,,,,,,,-1,0,-1,,,2891.936523,29.737,31.072
hex_alex_centroids.791,,,,,,,-1,0,-1,,,42.727051,29.737,31.066
hex_alex_centroids.792,,,,,,,-1,0,-1,,,2.358296,29.738,31.045
hex_alex_centroids.793,,,,,,,-1,0,-1,,,120.83905,29.739,31.018
hex_alex_centroids.794,,,,,,,-1,0,-1,,,806.214478,29.739,31.012
hex_alex_centroids.795,,,,,,,-1,0,-1,,,202.421371,29.739,31.005
hex_alex_centroids.796,,,,,,,-1,0,-1,,,136.844849,29.739,30.998
hex_alex_centroids.797,,,,,,,-1,0,-1,,,305.309387,29.74,30.985
hex_alex_centroids.798,,,,,,,-1,0,-1,,,314.841644,29.74,30.978
hex_alex_centroids.799,,,,,,,-1,0,-1,,,154.825912,29.74,30.971
hex_alex_centroids.800,,,,,,,-1,0,-1,,,61.158085,29.741,30.964
hex_alex_centroids.801,,,,,,,-1,0,-1,,,322.23642,29.742,30.937
hex_alex_centroids.802,,,,,,,-1,0,-1,,,39.446968,29.743,30.904
hex_alex_centroids.803,,,,,,,-1,0,-1,,,225.95665,29.743,30.897
hex_alex_centroids.804,,,,,,,-1,0,-1,,,356.126587,29.743,30.89
hex_alex_centroids.805,,,,,,,-1,0,-1,,,37.487049,29.744,30.877
hex_alex_centroids.806,,,,,,,-1,0,-1,,,187.706467,29.744,30.87
hex_alex_centroids.807,,,,,,,-1,0,-1,,,45.06284,29.744,30.863
hex_alex_centroids.808,,,,,,,-1,0,-1,,,49.119301,29.744,30.856
hex_alex_centroids.809,,,,,,,-1,0,-1,,,43.619411,29.745,30.843
hex_alex_centroids.810,,,,,,,-1,0,-1,,,41.338989,29.745,30.836
hex_alex_centroids.811,,,,,,,-1,0,-1,,,6.602308,29.745,30.829
hex_alex_centroids.812,,,,,,,-1,0,-1,,,0.006663,29.745,30.822
hex_alex_centroids.813,,,,,,,-1,0,-1,,,15.233049,29.746,30.816
hex_alex_centroids.814,,,,,,,-1,0,-1,,,25.647663,29.746,30.802
hex_alex_centroids.815,,,,,,,-1,0,-1,,,0.000403,29.746,30.795
hex_alex_centroids.816,,,,,,,-1,0,-1,,,25.36524,29.747,30.789
hex_alex_centroids.817,,,,,,,-1,0,-1,,,10.992162,29.747,30.782
hex_alex_centroids.818,,,,,,,-1,0,-1,,,133.384247,29.747,30.768
hex_alex_centroids.819,,,,,,,-1,0,-1,,,18.525118,29.747,30.762
hex_alex_centroids.820,,,,,,,-1,0,-1,,,6.592188,29.748,30.755
hex_alex_centroids.821,,,,,,,-1,0,-1,,,42.852242,29.748,30.748
hex_alex_centroids.822,,,,,,,-1,0,-1,,,16.073452,29.748,30.735
hex_alex_centroids.823,,,,,,,-1,0,-1,,,0.015075,29.749,30.728
hex_alex_centroids.824,,,,,,,-1,0,-1,,,0.755409,29.749,30.721
hex_alex_centroids.825,,,,,,,-1,0,-1,,,4.7e-05,29.749,30.714
hex_alex_centroids.826,,,,,,,-1,0,-1,,,0.000484,29.75,30.687
hex_alex_centroids.827,,,,,,,-1,0,-1,,,1.904625,29.751,30.647
hex_alex_centroids.828,,,,,,,-1,0,-1,,,0.001152,29.752,30.64
hex_alex_centroids.829,,,,,,,-1,0,-1,,,3.342624,29.752,30.62
hex_alex_centroids.830,,,,,,,-1,0,-1,,,9.726865,29.752,30.613
hex_alex_centroids.831,,,,,,,-1,0,-1,,,3e-06,29.754,30.579
hex_alex_centroids.832,,,,,,,-1,0,-1,,,1.6e-05,29.754,30.572
hex_alex_centroids.833,,,,,,,-1,0,-1,,,8360.416016,29.744,31.102
hex_alex_centroids.834,,,,,,,-1,0,-1,,,14780.848633,29.743,31.096
hex_alex_centroids.835,,,,,,,-1,0,-1,,,17798.525391,29.743,31.09
hex_alex_centroids.836,,,,,,,-1,0,-1,,,8660.671875,29.744,31.076
hex_alex_centroids.837,,,,,,,-1,0,-1,,,2899.195801,29.744,31.069
hex_alex_centroids.838,,,,,,,-1,0,-1,,,9.426824,29.744,31.063
hex_alex_centroids.839,,,,,,,-1,0,-1,,,117.061562,29.744,31.056
hex_alex_centroids.840,,,,,,,-1,0,-1,,,0.548317,29.745,31.049
hex_alex_centroids.841,,,,,,,-1,0,-1,,,35.982395,29.745,31.029
hex_alex_centroids.842,,,,,,,-1,0,-1,,,1196.603149,29.745,31.022
hex_alex_centroids.843,,,,,,,-1,0,-1,,,2351.187988,29.746,31.015
hex_alex_centroids.844,,,,,,,-1,0,-1,,,3257.246338,29.746,31.002
hex_alex_centroids.845,,,,,,,-1,0,-1,,,1325.223267,29.746,30.995
hex_alex_centroids.846,,,,,,,-1,0,-1,,,1830.375122,29.747,30.988
hex_alex_centroids.847,,,,,,,-1,0,-1,,,254.288605,29.747,30.981
hex_alex_centroids.848,,,,,,,-1,0,-1,,,311.907227,29.747,30.968
hex_alex_centroids.849,,,,,,,-1,0,-1,,,2.58584,29.748,30.961
hex_alex_centroids.850,,,,,,,-1,0,-1,,,9.839073,29.748,30.954
hex_alex_centroids.851,,,,,,,-1,0,-1,,,36.449207,29.748,30.948
hex_alex_centroids.852,,,,,,,-1,0,-1,,,42.215195,29.749,30.927
hex_alex_centroids.853,,,,,,,-1,0,-1,,,7.348517,29.749,30.921
hex_alex_centroids.854,,,,,,,-1,0,-1,,,9.939913,29.749,30.914
hex_alex_centroids.855,,,,,,,-1,0,-1,,,42.706982,29.751,30.853
hex_alex_centroids.856,,,,,,,-1,0,-1,,,128.328979,29.751,30.846
hex_alex_centroids.857,,,,,,,-1,0,-1,,,42.375011,29.752,30.84
hex_alex_centroids.858,,,,,,,-1,0,-1,,,0.310784,29.752,30.826
hex_alex_centroids.859,,,,,,,-1,0,-1,,,5.150625,29.752,30.819
hex_alex_centroids.860,,,,,,,-1,0,-1,,,102.338112,29.753,30.813
hex_alex_centroids.861,,,,,,,-1,0,-1,,,2.040971,29.753,30.806
hex_alex_centroids.862,,,,,,,-1,0,-1,,,17.11528,29.753,30.799
hex_alex_centroids.863,,,,,,,-1,0,-1,,,0.000593,29.753,30.785
hex_alex_centroids.864,,,,,,,-1,0,-1,,,26.980017,29.754,30.779
hex_alex_centroids.865,,,,,,,-1,0,-1,,,149.755753,29.754,30.772
hex_alex_centroids.866,,,,,,,-1,0,-1,,,56.289181,29.754,30.765
hex_alex_centroids.867,,,,,,,-1,0,-1,,,2.287288,29.755,30.752
hex_alex_centroids.868,,,,,,,-1,0,-1,,,11.78069,29.755,30.745
hex_alex_centroids.869,,,,,,,-1,0,-1,,,0.615087,29.755,30.738
hex_alex_centroids.870,,,,,,,-1,0,-1,,,0.59626,29.755,30.731
hex_alex_centroids.871,,,,,,,-1,0,-1,,,0.676751,29.756,30.718
hex_alex_centroids.872,,,,,,,-1,0,-1,,,8.142782,29.756,30.711
hex_alex_centroids.873,,,,,,,-1,0,-1,,,3.6e-05,29.756,30.704
hex_alex_centroids.874,,,,,,,-1,0,-1,,,8e-06,29.756,30.698
hex_alex_centroids.875,,,,,,,-1,0,-1,,,2e-06,29.757,30.677
hex_alex_centroids.876,,,,,,,-1,0,-1,,,0.000638,29.757,30.671
hex_alex_centroids.877,,,,,,,-1,0,-1,,,16.810431,29.758,30.664
hex_alex_centroids.878,,,,,,,-1,0,-1,,,0.729352,29.759,30.63
hex_alex_centroids.879,,,,,,,-1,0,-1,,,0.000361,29.76,30.603
hex_alex_centroids.880,,,,,,,-1,0,-1,,,0.001185,29.76,30.59
hex_alex_centroids.881,,,,,,,-1,0,-1,,,7.395772,29.76,30.576
hex_alex_centroids.882,,,,,,,-1,0,-1,,,2e-06,29.761,30.556
hex_alex_centroids.883,,,,,,,-1,0,-1,,,8529.349609,29.75,31.08
hex_alex_centroids.884,,,,,,,-1,0,-1,,,6.701938,29.751,31.053
hex_alex_centroids.885,,,,,,,-1,0,-1,,,0.777473,29.751,31.046
hex_alex_centroids.886,,,,,,,-1,0,-1,,,32.487598,29.752,31.039
hex_alex_centroids.887,,,,,,,-1,0,-1,,,909.025452,29.752,31.032
hex_alex_centroids.888,,,,,,,-1,0,-1,,,1264.672363,29.752,31.019
hex_alex_centroids.889,,,,,,,-1,0,-1,,,3191.229004,29.753,31.012
hex_alex_centroids.890,,,,,,,-1,0,-1,,,3630.590088,29.753,31.005
hex_alex_centroids.891,,,,,,,-1,0,-1,,,5945.802734,29.753,30.998
hex_alex_centroids.892,,,,,,,-1,0,-1,,,9406.986328,29.753,30.985
hex_alex_centroids.893,,,,,,,-1,0,-1,,,56.336758,29.754,30.978
hex_alex_centroids.894,,,,,,,-1,0,-1,,,178.613098,29.754,30.971
hex_alex_centroids.895,,,,,,,-1,0,-1,,,116.901291,29.754,30.965
hex_alex_centroids.896,,,,,,,-1,0,-1,,,60.685596,29.755,30.951
hex_alex_centroids.897,,,,,,,-1,0,-1,,,91.379097,29.755,30.944
hex_alex_centroids.898,,,,,,,-1,0,-1,,,113.243904,29.755,30.938
hex_alex_centroids.899,,,,,,,-1,0,-1,,,141.228836,29.755,30.931
hex_alex_centroids.900,,,,,,,-1,0,-1,,,39.298061,29.756,30.924
hex_alex_centroids.901,,,,,,,-1,0,-1,,,256.090668,29.756,30.911
hex_alex_centroids.902,,,,,,,-1,0,-1,,,102.437515,29.756,30.904
hex_alex_centroids.903,,,,,,,-1,0,-1,,,30.156797,29.756,30.897
hex_alex_centroids.904,,,,,,,-1,0,-1,,,457.943085,29.757,30.89
hex_alex_centroids.905,,,,,,,-1,0,-1,,,53.565556,29.757,30.877
hex_alex_centroids.906,,,,,,,-1,0,-1,,,10.43347,29.757,30.87
hex_alex_centroids.907,,,,,,,-1,0,-1,,,33.141399,29.758,30.863
hex_alex_centroids.908,,,,,,,-1,0,-1,,,287.783905,29.759,30.83
hex_alex_centroids.909,,,,,,,-1,0,-1,,,2055.480957,29.76,30.803
hex_alex_centroids.910,,,,,,,-1,0,-1,,,0.728183,29.76,30.796
hex_alex_centroids.911,,,,,,,-1,0,-1,,,2.74497,29.76,30.789
hex_alex_centroids.912,,,,,,,-1,0,-1,,,38.202236,29.76,30.782
hex_alex_centroids.913,,,,,,,-1,0,-1,,,105.533249,29.761,30.769
hex_alex_centroids.914,,,,,,,-1,0,-1,,,72.770882,29.761,30.762
hex_alex_centroids.915,,,,,,,-1,0,-1,,,68.714653,29.761,30.755
hex_alex_centroids.916,,,,,,,-1,0,-1,,,2.416848,29.761,30.748
hex_alex_centroids.917,,,,,,,-1,0,-1,,,0.010294,29.762,30.735
hex_alex_centroids.918,,,,,,,-1,0,-1,,,0.000176,29.762,30.728
hex_alex_centroids.919,,,,,,,-1,0,-1,,,8.143058,29.762,30.721
hex_alex_centroids.920,,,,,,,-1,0,-1,,,0.000154,29.763,30.715
hex_alex_centroids.921,,,,,,,-1,0,-1,,,0.000177,29.763,30.701
hex_alex_centroids.922,,,,,,,-1,0,-1,,,7.6e-05,29.763,30.694
hex_alex_centroids.923,,,,,,,-1,0,-1,,,2.3e-05,29.763,30.688
hex_alex_centroids.924,,,,,,,-1,0,-1,,,0.000326,29.764,30.681
hex_alex_centroids.925,,,,,,,-1,0,-1,,,2.4e-05,29.764,30.674
hex_alex_centroids.926,,,,,,,-1,0,-1,,,2e-06,29.764,30.661
hex_alex_centroids.927,,,,,,,-1,0,-1,,,0.292109,29.765,30.647
hex_alex_centroids.928,,,,,,,-1,0,-1,,,12.8389,29.766,30.62
hex_alex_centroids.929,,,,,,,-1,0,-1,,,1.08877,29.766,30.613
hex_alex_centroids.930,,,,,,,-1,0,-1,,,1e-06,29.767,30.58
hex_alex_centroids.931,,,,,,,-1,0,-1,,,19974.382813,29.756,31.103
hex_alex_centroids.932,,,,,,,-1,0,-1,,,26770.335938,29.757,31.097
hex_alex_centroids.933,,,,,,,-1,0,-1,,,21440.75,29.757,31.09
hex_alex_centroids.934,,,,,,,-1,0,-1,,,756.585815,29.757,31.07
hex_alex_centroids.935,,,,,,,-1,0,-1,,,24.706381,29.758,31.063
hex_alex_centroids.936,,,,,,,-1,0,-1,,,1032.098145,29.759,31.029
hex_alex_centroids.937,,,,,,,-1,0,-1,,,1613.385254,29.759,31.022
hex_alex_centroids.938,,,,,,,-1,0,-1,,,7764.292969,29.76,31.002
hex_alex_centroids.939,,,,,,,-1,0,-1,,,6257.810547,29.76,30.995
hex_alex_centroids.940,,,,,,,-1,0,-1,,,3700.786865,29.76,30.989
hex_alex_centroids.941,,,,,,,-1,0,-1,,,982.120239,29.76,30.982
hex_alex_centroids.942,,,,,,,-1,0,-1,,,142.925461,29.761,30.968
hex_alex_centroids.943,,,,,,,-1,0,-1,,,60.852554,29.761,30.962
hex_alex_centroids.944,,,,,,,-1,0,-1,,,110.50029,29.761,30.955
hex_alex_centroids.945,,,,,,,-1,0,-1,,,209.700836,29.762,30.948
hex_alex_centroids.946,,,,,,,-1,0,-1,,,208.448425,29.762,30.934
hex_alex_centroids.947,,,,,,,-1,0,-1,,,133.264587,29.762,30.928
hex_alex_centroids.948,,,,,,,-1,0,-1,,,123.972839,29.762,30.921
hex_alex_centroids.949,,,,,,,-1,0,-1,,,700.168274,29.763,30.914
hex_alex_centroids.950,,,,,,,-1,0,-1,,,179.701355,29.763,30.907
hex_alex_centroids.951,,,,,,,-1,0,-1,,,5.037,29.763,30.894
hex_alex_centroids.952,,,,,,,-1,0,-1,,,87.338821,29.764,30.887
hex_alex_centroids.953,,,,,,,-1,0,-1,,,433.71225,29.764,30.88
hex_alex_centroids.954,,,,,,,-1,0,-1,,,328.190887,29.764,30.874
hex_alex_centroids.955,,,,,,,-1,0,-1,,,18.631903,29.765,30.86
hex_alex_centroids.956,,,,,,,-1,0,-1,,,126.535461,29.765,30.853
hex_alex_centroids.957,,,,,,,-1,0,-1,,,235.464035,29.765,30.847
hex_alex_centroids.958,,,,,,,-1,0,-1,,,0.012883,29.765,30.84
hex_alex_centroids.959,,,,,,,-1,0,-1,,,66.732452,29.766,30.82
hex_alex_centroids.960,,,,,,,-1,0,-1,,,859.197449,29.766,30.813
hex_alex_centroids.961,,,,,,,-1,0,-1,,,90.700905,29.767,30.779
hex_alex_centroids.962,,,,,,,-1,0,-1,,,82.818893,29.767,30.772
hex_alex_centroids.963,,,,,,,-1,0,-1,,,18.720175,29.768,30.752
hex_alex_centroids.964,,,,,,,-1,0,-1,,,2.726864,29.768,30.745
hex_alex_centroids.965,,,,,,,-1,0,-1,,,0.655914,29.769,30.739
hex_alex_centroids.966,,,,,,,-1,0,-1,,,0.413162,29.769,30.732
hex_alex_centroids.967,,,,,,,-1,0,-1,,,5.350443,29.769,30.718
hex_alex_centroids.968,,,,,,,-1,0,-1,,,0.001407,29.769,30.712
hex_alex_centroids.969,,,,,,,-1,0,-1,,,3.2e-05,29.77,30.698
hex_alex_centroids.970,,,,,,,-1,0,-1,,,2.4e-05,29.77,30.684
hex_alex_centroids.971,,,,,,,-1,0,-1,,,0.000684,29.771,30.678
hex_alex_centroids.972,,,,,,,-1,0,-1,,,1e-06,29.771,30.671
hex_alex_centroids.973,,,,,,,-1,0,-1,,,1.340254,29.772,30.644
hex_alex_centroids.974,,,,,,,-1,0,-1,,,1.353772,29.772,30.637
hex_alex_centroids.975,,,,,,,-1,0,-1,,,1e-06,29.772,30.63
hex_alex_centroids.976,,,,,,,-1,0,-1,,,0.535407,29.773,30.603
hex_alex_centroids.977,,,,,,,-1,0,-1,,,0.757527,29.774,30.59
hex_alex_centroids.978,,,,,,,-1,0,-1,,,21062.978516,29.763,31.114
hex_alex_centroids.979,,,,,,,-1,0,-1,,,25555.767578,29.763,31.107
hex_alex_centroids.980,,,,,,,-1,0,-1,,,30145.376953,29.763,31.093
hex_alex_centroids.981,,,,,,,-1,0,-1,,,12035.111328,29.764,31.087
hex_alex_centroids.982,,,,,,,-1,0,-1,,,4926.705078,29.764,31.08
hex_alex_centroids.983,,,,,,,-1,0,-1,,,1038.492065,29.764,31.073
hex_alex_centroids.984,,,,,,,-1,0,-1,,,317.232147,29.765,31.06
hex_alex_centroids.985,,,,,,,-1,0,-1,,,152.826157,29.765,31.053
hex_alex_centroids.986,,,,,,,-1,0,-1,,,0.035822,29.765,31.046
hex_alex_centroids.987,,,,,,,-1,0,-1,,,135.143143,29.765,31.039
hex_alex_centroids.988,,,,,,,-1,0,-1,,,7596.407715,29.766,31.012
hex_alex_centroids.989,,,,,,,-1,0,-1,,,505.578033,29.767,30.979
hex_alex_centroids.990,,,,,,,-1,0,-1,,,790.881836,29.768,30.972
hex_alex_centroids.991,,,,,,,-1,0,-1,,,214.288162,29.768,30.952
hex_alex_centroids.992,,,,,,,-1,0,-1,,,266.20639,29.768,30.945
hex_alex_centroids.993,,,,,,,-1,0,-1,,,173.937241,29.769,30.938
hex_alex_centroids.994,,,,,,,-1,0,-1,,,150.912582,29.769,30.931
hex_alex_centroids.995,,,,,,,-1,0,-1,,,257.17511,29.769,30.918
hex_alex_centroids.996,,,,,,,-1,0,-1,,,96.188156,29.77,30.911
hex_alex_centroids.997,,,,,,,-1,0,-1,,,136.217514,29.77,30.904
hex_alex_centroids.998,,,,,,,-1,0,-1,,,253.69043,29.77,30.897
hex_alex_centroids.999,,,,,,,-1,0,-1,,,387.755127,29.77,30.891
hex_alex_centroids.1000,,,,,,,-1,0,-1,,,278.194305,29.771,30.877
hex_alex_centroids.1001,,,,,,,-1,0,-1,,,87.488472,29.771,30.87
hex_alex_centroids.1002,,,,,,,-1,0,-1,,,3.595028,29.771,30.864
hex_alex_centroids.1003,,,,,,,-1,0,-1,,,88.672234,29.771,30.857
hex_alex_centroids.1004,,,,,,,-1,0,-1,,,61.619518,29.772,30.843
hex_alex_centroids.1005,,,,,,,-1,0,-1,,,3.571107,29.772,30.837
hex_alex_centroids.1006,,,,,,,-1,0,-1,,,566.081482,29.772,30.83
